Timestamp_Unix,Signal_mV,Intent_Label,Label_Class
1770979546.652400970,485.825500,REST,0
1770979546.656293869,485.749633,REST,0
1770979546.660239935,486.056213,REST,0
1770979546.664816856,486.580291,REST,0
1770979546.668686152,487.201873,REST,0
1770979546.672581911,487.865112,REST,0
1770979546.676521063,488.567840,REST,0
1770979546.680615902,489.337677,REST,0
1770979546.684745073,490.210266,REST,0
1770979546.688836098,491.223937,REST,0
1770979546.692971945,492.402008,REST,0
1770979546.693025112,493.684692,REST,0
1770979546.697541952,494.873962,REST,0
1770979546.701452017,495.684051,REST,0
1770979546.705370903,495.901550,REST,0
1770979546.709852934,495.536987,REST,0
1770979546.713689089,494.829833,REST,0
1770979546.717604160,494.128936,REST,0
1770979546.722209930,493.768280,REST,0
1770979546.726165056,493.981262,REST,0
1770979546.730102062,494.842254,REST,0
1770979546.734036922,496.237426,REST,0
1770979546.738620996,497.886932,REST,0
1770979546.742619991,499.441467,REST,0
1770979546.746457100,500.635528,REST,0
1770979546.750341892,501.380920,REST,0
1770979546.754879951,501.746398,REST,0
1770979546.758787155,501.886596,REST,0
1770979546.762588978,501.965728,REST,0
1770979546.766685963,502.086090,REST,0
1770979546.770769835,502.254211,REST,0
1770979546.774816036,502.381256,REST,0
1770979546.778951883,502.302154,REST,0
1770979546.779103994,501.854827,REST,0
1770979546.783578157,500.991729,REST,0
1770979546.787526846,499.817382,REST,0
1770979546.791450977,498.534851,REST,0
1770979546.795392990,497.378662,REST,0
1770979546.799937010,496.559356,REST,0
1770979546.803838015,496.232818,REST,0
1770979546.807740927,496.502838,REST,0
1770979546.812211037,497.398406,REST,0
1770979546.816046000,498.828796,REST,0
1770979546.819925070,500.584930,REST,0
1770979546.824448109,502.393798,REST,0
1770979546.828344107,503.995666,REST,0
1770979546.832246065,505.220672,REST,0
1770979546.836817980,506.014007,REST,0
1770979546.840730906,506.406433,REST,0
1770979546.844580173,506.452911,REST,0
1770979546.848536015,506.152130,REST,0
1770979546.852705956,505.430541,REST,0
1770979546.856775999,504.252532,REST,0
1770979546.860846043,502.744445,REST,0
1770979546.864962101,501.199279,REST,0
1770979546.865025043,499.977996,REST,0
1770979546.869549036,499.352020,REST,0
1770979546.873468876,499.404815,REST,0
1770979546.877349138,500.092407,REST,0
1770979546.881818771,501.343109,REST,0
1770979546.885653019,503.042205,REST,0
1770979546.889603138,504.984497,REST,0
1770979546.894187927,506.900939,REST,0
1770979546.897988081,508.508422,REST,0
1770979546.901873827,509.575164,REST,0
1770979546.906450033,510.037811,REST,0
1770979546.910227060,510.083282,REST,0
1770979546.914075851,510.063049,REST,0
1770979546.918545008,510.269226,REST,0
1770979546.922341824,510.747314,REST,0
1770979546.926882029,511.292938,REST,0
1770979546.930804968,511.599670,REST,0
1770979546.934619904,511.422790,REST,0
1770979546.938661814,510.645233,REST,0
1770979546.942767143,509.260162,REST,0
1770979546.946825981,507.377075,REST,0
1770979546.950970888,505.269836,REST,0
1770979546.951012135,503.340728,REST,0
1770979546.955508947,501.965942,REST,0
1770979546.959429979,501.359161,REST,0
1770979546.963396072,501.531066,REST,0
1770979546.967912912,502.304626,REST,0
1770979546.971832991,503.340728,REST,0
1770979546.975757122,504.216339,REST,0
1770979546.979629993,504.571838,REST,0
1770979546.984107018,504.246887,REST,0
1770979546.987983942,503.307861,REST,0
1770979546.992496014,501.979339,REST,0
1770979546.996382952,500.554901,REST,0
1770979547.000309944,499.311096,REST,0
1770979547.004250050,498.447143,REST,0
1770979547.008835077,498.037292,REST,0
1770979547.012737036,497.998718,REST,0
1770979547.016574860,498.124267,REST,0
1770979547.020576954,498.194610,REST,0
1770979547.024710894,498.085296,REST,0
1770979547.028787851,497.790313,REST,0
1770979547.032917976,497.397064,REST,0
1770979547.036982059,497.036834,REST,0
1770979547.037055016,496.831359,REST,0
1770979547.041648149,496.876403,REST,0
1770979547.045584917,497.256713,REST,0
1770979547.049437046,498.045806,REST,0
1770979547.053909063,499.311737,REST,0
1770979547.057766914,501.139709,REST,0
1770979547.061672926,503.594207,REST,0
1770979547.066115141,506.604766,REST,0
1770979547.070064068,509.906738,REST,0
1770979547.074018955,513.088623,REST,0
1770979547.077935219,515.685852,REST,0
1770979547.082459927,517.269348,REST,0
1770979547.086300850,517.521911,REST,0
1770979547.090816975,516.310852,REST,0
1770979547.094705820,513.743286,REST,0
1770979547.098603010,510.179229,REST,0
1770979547.102554083,506.152313,REST,0
1770979547.106640816,502.210632,REST,0
1770979547.110712051,498.768798,REST,0
1770979547.114784002,496.061462,REST,0
1770979547.118865967,494.156463,REST,0
1770979547.118906975,492.940826,REST,0
1770979547.123380899,492.145568,REST,0
1770979547.127272844,491.469024,REST,0
1770979547.131191015,490.704559,REST,0
1770979547.135749102,489.813049,REST,0
1770979547.139626026,488.954864,REST,0
